seed,order,n_src_vois,dist_max_vois(m)
1176,5,85,0.100986526443699
1176,6,117,0.122878975529545
1176,7,154,0.138567140051242
1176,8,194,0.153558161380017
1176,9,237,0.166106884692357
1176,10,281,0.166106884692357
1176,11,324,0.166106884692357
1176,12,367,0.166106884692357
1176,13,410,0.166106884692357
1176,14,453,0.166106884692357
1176,15,495,0.166106884692357
1177,1,7,0.0265777620885172
1177,2,19,0.0483690168559355
1177,3,37,0.0672498069854142
1177,4,60,0.0868224135912599
1177,5,88,0.105994192888408
1177,6,121,0.122616627843758
1177,7,158,0.141413621482633
1177,8,198,0.157894891592267
1177,9,241,0.163021390311477
1177,10,286,0.166106884692357
1177,11,332,0.166106884692357
1177,12,377,0.166106884692357
1177,13,422,0.166106884692357
1177,14,466,0.166106884692357
1177,15,507,0.166106884692357
1178,1,7,0.025370655899633
1178,2,19,0.0556858296932286
1178,3,37,0.0766015601024509
1178,4,61,0.0865783862222561
1178,5,90,0.104064491894934
1178,6,123,0.123643860193894
1178,7,160,0.141802796278296
1178,8,200,0.151262123099904
1178,9,243,0.157894891592267
1178,10,288,0.163021390311477
1178,11,335,0.166106884692357
1178,12,383,0.166106884692357
1178,13,429,0.166106884692357
1178,14,472,0.166106884692357
1178,15,513,0.166106884692357
1179,1,7,0.0314426884863584
1179,2,19,0.0549977790549044
1179,3,37,0.0742427014736671
1179,4,61,0.094889118380559
1179,5,91,0.11227212038357
1179,6,125,0.123767574637937
1179,7,162,0.131884366382851
1179,8,202,0.141802796278296
1179,9,245,0.151262123099904
1179,10,291,0.157894891592267
1179,11,339,0.163021390311477
1179,12,387,0.166106884692357
1179,13,435,0.166106884692357
1179,14,479,0.166106884692357
1179,15,517,0.166106884692357
1180,1,7,0.037459739820726
1180,2,19,0.0588178448850391
1180,3,37,0.076551272841521
1180,4,61,0.0902620150204839
1180,5,91,0.10793352328062
1180,6,125,0.121844191127037
1180,7,162,0.131884366382851
1180,8,202,0.141802796278296
1180,9,245,0.151262123099904
1180,10,291,0.157894891592267
1180,11,339,0.163021390311477
1180,12,387,0.166106884692357
1180,13,435,0.166106884692357
1180,14,479,0.166106884692357
1180,15,517,0.166106884692357
1181,1,7,0.0340216891105585
1181,2,19,0.0593524504160864
1181,3,37,0.0793329609050462
1181,4,61,0.0892593482849157
1181,5,90,0.104506276543183
1181,6,123,0.121100828482749
1181,7,160,0.131884366382851
1181,8,200,0.141802796278296
1181,9,243,0.151262123099904
1181,10,288,0.157894891592267
1181,11,335,0.163021390311477
1181,12,383,0.166106884692357
1181,13,429,0.166106884692357
1181,14,472,0.166106884692357
1181,15,513,0.166106884692357
1182,1,7,0.0362408052279996
1182,2,19,0.058274933511973
1182,3,37,0.0798060660153958
1182,4,60,0.0969567727617834
1182,5,88,0.106842422103083
1182,6,121,0.113179294040424
1182,7,158,0.121100828482749
1182,8,198,0.131884366382851
1182,9,241,0.141802796278296
1182,10,286,0.151262123099904
1182,11,332,0.157894891592267
1182,12,377,0.163021390311477
1182,13,422,0.166106884692357
1182,14,466,0.166106884692357
1182,15,507,0.166106884692357
1183,1,7,0.0360895689493604
1183,2,19,0.0592236521366173
1183,3,36,0.0795503091637856
1183,4,58,0.0974928184984771
1183,5,85,0.105507956197039
1183,6,117,0.106842422103083
1183,7,154,0.113179294040424
1183,8,194,0.121100828482749
1183,9,237,0.131884366382851
1183,10,281,0.141802796278296
1183,11,324,0.151262123099904
1183,12,367,0.157894891592267
1183,13,410,0.163021390311477
1183,14,453,0.166106884692357
1183,15,495,0.166106884692357
1184,1,7,0.0190571456506655
1184,2,19,0.0337378361251909
1184,3,36,0.0542739531070603
1184,4,58,0.0749502287903958
1184,5,85,0.0911692698957586
1184,6,117,0.105102869483038
1184,7,154,0.122515564879144
1184,8,194,0.140696122834392
1184,9,237,0.150050905087421
1184,10,281,0.158950715232399
1184,11,324,0.163423712622892
1184,12,367,0.166106884692357
1184,13,410,0.166106884692357
1184,14,453,0.166106884692357
1184,15,495,0.166106884692357
1185,1,7,0.0222429021812413
1185,2,19,0.0402545389115953
1185,3,37,0.0581984926913917
1185,4,60,0.0764866626331028
1185,5,88,0.0939774211700394
1185,6,121,0.109985949313783
1185,7,158,0.12995261657663
1185,8,198,0.142790307503771
1185,9,241,0.151676256997746
1185,10,286,0.163423712622892
1185,11,332,0.166106884692357
1185,12,377,0.166106884692357
1185,13,422,0.166106884692357
1185,14,466,0.166106884692357
1185,15,507,0.166106884692357
1186,1,7,0.0232597740690366
1186,2,19,0.0408665001551428
1186,3,37,0.0595078257532246
1186,4,61,0.0789254424941816
1186,5,90,0.0997084935067875
1186,6,123,0.115790633973042
1186,7,160,0.13212582430466
1186,8,200,0.144565602646671
1186,9,243,0.155025341446682
1186,10,288,0.166106884692357
1186,11,335,0.166106884692357
1186,12,383,0.166106884692357
1186,13,429,0.166106884692357
1186,14,472,0.166106884692357
1186,15,513,0.166106884692357
1187,1,7,0.0243985435159953
1187,2,19,0.0462831727580881
1187,3,37,0.0665116236790291
1187,4,61,0.0858523270598519
1187,5,91,0.10672657699162
1187,6,125,0.120229779103006
1187,7,162,0.134722020348997
1187,8,202,0.150453470509506
1187,9,245,0.159185429536689
1187,10,291,0.166106884692357
1187,11,339,0.166106884692357
1187,12,387,0.166106884692357
1187,13,435,0.166106884692357
1187,14,479,0.166106884692357
1187,15,517,0.166106884692357
1188,1,7,0.0240539656474949
1188,2,19,0.0476201256314477
1188,3,37,0.0651597097195935
1188,4,61,0.0860182470758154
1188,5,91,0.102558072723412
1188,6,125,0.12444281040312
1188,7,162,0.133658346990721
1188,8,202,0.148013974988495
1188,9,245,0.166106884692357
1188,10,291,0.166106884692357
1188,11,339,0.166106884692357
1188,12,387,0.166106884692357
1188,13,435,0.166106884692357
1188,14,479,0.166106884692357
1188,15,517,0.166106884692357
1189,1,7,0.0249343476745809
1189,2,19,0.0413382529726047
1189,3,37,0.0654751397048933
1189,4,61,0.0801279128434546
1189,5,90,0.102533193433413
1189,6,123,0.120348056454495
1189,7,160,0.13212582430466
1189,8,200,0.146230483612187
1189,9,243,0.15713948796403
1189,10,288,0.166106884692357
1189,11,335,0.166106884692357
1189,12,383,0.166106884692357
1189,13,429,0.166106884692357
1189,14,472,0.166106884692357
1189,15,513,0.166106884692357
1190,1,7,0.0230531031023597
1190,2,19,0.0434071958588545
1190,3,37,0.0654751397048933
1190,4,60,0.0801279128434546
1190,5,88,0.0976308674083183
1190,6,121,0.118732098622644
1190,7,158,0.13212582430466
1190,8,198,0.147726463012253
1190,9,241,0.15713948796403
1190,10,286,0.166106884692357
1190,11,332,0.166106884692357
1190,12,377,0.166106884692357
1190,13,422,0.166106884692357
1190,14,466,0.166106884692357
1190,15,507,0.166106884692357
1191,1,7,0.0222537634059759
1191,2,19,0.0434071958588545
1191,3,36,0.0654751397048933
1191,4,58,0.076688330327385
1191,5,85,0.0951463107536739
1191,6,117,0.11498598335554
1191,7,154,0.13212582430466
1191,8,194,0.147726463012253
1191,9,237,0.15713948796403
1191,10,281,0.166106884692357
1191,11,324,0.166106884692357
1191,12,367,0.166106884692357
1191,13,410,0.166106884692357
1191,14,453,0.166106884692357
1191,15,495,0.166106884692357
1192,1,7,0.0262831288668595
1192,2,18,0.0437543951619144
1192,3,34,0.0542940804364615
1192,4,55,0.0738918268662421
1192,5,81,0.0914647842354038
1192,6,112,0.111374747807844
1192,7,148,0.130160521165386
1192,8,188,0.13967821899226
1192,9,230,0.147726463012253
1192,10,272,0.15713948796403
1192,11,314,0.166106884692357
1192,12,356,0.166106884692357
1192,13,398,0.166106884692357
1192,14,440,0.166106884692357
1192,15,482,0.166106884692357
1193,1,7,0.0207183830972608
1193,2,18,0.0460353823445401
1193,3,34,0.0528539601229522
1193,4,55,0.061433388064554
1193,5,81,0.0701364634576205
1193,6,112,0.0786418624598034
1193,7,148,0.0885230993095288
1193,8,188,0.0951812406800528
1193,9,230,0.108757497304321
1193,10,272,0.12382372593014
1193,11,314,0.124327370370334
1193,12,356,0.126967551629063
1193,13,398,0.126967551629063
1193,14,440,0.130235656584157
1193,15,482,0.13967821899226
1194,1,7,0.0267710820527183
1194,2,18,0.0424531621531062
1194,3,34,0.0572838498506038
1194,4,55,0.0603321828676374
1194,5,81,0.0660445170049489
1194,6,112,0.0805770622644512
1194,7,148,0.0917573474164478
1194,8,188,0.105935035134073
1194,9,230,0.119316866585153
1194,10,272,0.123277419015936
1194,11,314,0.126967551629063
1194,12,356,0.126967551629063
1194,13,398,0.126967551629063
1194,14,440,0.130235656584157
1194,15,482,0.13967821899226
1195,1,7,0.0257825741124719
1195,2,19,0.0460353823445401
1195,3,36,0.0528539601229522
1195,4,58,0.061433388064554
1195,5,85,0.0701364634576205
1195,6,117,0.0786418624598034
1195,7,154,0.0925746320268741
1195,8,194,0.101997348064973
1195,9,237,0.115808646351951
1195,10,281,0.124327370370334
1195,11,324,0.124327370370334
1195,12,367,0.126967551629063
1195,13,410,0.130235656584157
1195,14,453,0.13967821899226
1195,15,495,0.147726463012253
1196,1,7,0.0245818900727243
1196,2,19,0.0452731440306065
1196,3,37,0.0557021483629206
1196,4,60,0.0615634258990688
1196,5,88,0.0701364634576205
1196,6,121,0.0801858292330844
1196,7,158,0.0945508415366086
1196,8,198,0.105573205199489
1196,9,241,0.115808646351951
1196,10,286,0.124327370370334
1196,11,332,0.124327370370334
1196,12,377,0.130235656584157
1196,13,422,0.13967821899226
1196,14,466,0.147726463012253
1196,15,507,0.15713948796403
1197,1,7,0.0222207110419438
1197,2,19,0.0454980728894946
1197,3,37,0.0513669551592555
1197,4,61,0.0609690770363882
1197,5,90,0.0715519624018142
1197,6,123,0.08585558020573
1197,7,160,0.0960571882563101
1197,8,200,0.105573205199489
1197,9,243,0.115808646351951
1197,10,288,0.124327370370334
1197,11,335,0.130235656584157
1197,12,383,0.13967821899226
1197,13,429,0.147726463012253
1197,14,472,0.15713948796403
1197,15,513,0.166106884692357
1198,1,7,0.0229667674161641
1198,2,19,0.034890404794554
1198,3,37,0.0483962034583527
1198,4,61,0.0711878382972168
1198,5,91,0.0839643749002142
1198,6,125,0.0892698043429623
1198,7,162,0.0991375227399105
1198,8,202,0.108575510006959
1198,9,245,0.119616846215518
1198,10,291,0.130235656584157
1198,11,339,0.13967821899226
1198,12,387,0.147726463012253
1198,13,435,0.15713948796403
1198,14,479,0.166106884692357
1198,15,517,0.166106884692357
1199,1,7,0.0232865534961929
1199,2,19,0.0335423824057247
1199,3,37,0.0519219860086937
1199,4,61,0.0687303041837305
1199,5,91,0.0831950880321798
1199,6,125,0.0882051299559669
1199,7,162,0.0991375227399105
1199,8,202,0.108575510006959
1199,9,245,0.119616846215518
1199,10,291,0.130235656584157
1199,11,339,0.13967821899226
1199,12,387,0.147726463012253
1199,13,435,0.15713948796403
1199,14,479,0.166106884692357
1199,15,517,0.166106884692357
1200,1,7,0.022039006209385
1200,2,19,0.039947656537801
1200,3,37,0.049143954425028
1200,4,61,0.0657679174669215
1200,5,90,0.0793771601693054
1200,6,123,0.0882051299559669
1200,7,160,0.0991375227399105
1200,8,200,0.108575510006959
1200,9,243,0.119616846215518
1200,10,288,0.130235656584157
1200,11,335,0.13967821899226
1200,12,383,0.147726463012253
1200,13,429,0.15713948796403
1200,14,472,0.166106884692357
1200,15,513,0.166106884692357
1201,1,7,0.0171881396143564
1201,2,19,0.0321398051057326
1201,3,37,0.050008140205885
1201,4,60,0.0676978919467245
1201,5,88,0.085649509234569
1201,6,121,0.0991375227399105
1201,7,158,0.108575510006959
1201,8,198,0.119616846215518
1201,9,241,0.130235656584157
1201,10,286,0.13967821899226
1201,11,332,0.147726463012253
1201,12,377,0.15713948796403
1201,13,422,0.166106884692357
1201,14,466,0.166106884692357
1201,15,507,0.166106884692357
1202,1,7,0.0240817227228187
1202,2,19,0.0358821082847406
1202,3,36,0.0492238232368166
1202,4,58,0.0696518636093982
1202,5,85,0.0909968060843423
1202,6,117,0.106576106113279
1202,7,154,0.119616846215518
1202,8,194,0.130235656584157
1202,9,237,0.13967821899226
1202,10,281,0.147726463012253
1202,11,324,0.15713948796403
1202,12,367,0.166106884692357
1202,13,410,0.166106884692357
1202,14,453,0.166106884692357
1202,15,495,0.166106884692357
1203,1,7,0.018222867851808
1203,2,19,0.0325773158314355
1203,3,36,0.0458732447237013
1203,4,58,0.0677276614289193
1203,5,85,0.0803018737541928
1203,6,117,0.0930335302261538
1203,7,154,0.105312372799764
1203,8,194,0.114032691510799
1203,9,237,0.123437843848465
1203,10,281,0.127212381982744
1203,11,324,0.134007637421331
1203,12,367,0.140540270704249
1203,13,410,0.147863065217976
1203,14,453,0.154017431916525
1203,15,495,0.156609034894833
1204,1,7,0.0193915178568528
1204,2,19,0.0419430683814005
1204,3,37,0.0562399059178663
1204,4,60,0.0668734809503052
1204,5,88,0.0868315666850755
1204,6,121,0.0960742452236585
1204,7,158,0.109247679785482
1204,8,198,0.116570367258059
1204,9,241,0.123437843848465
1204,10,286,0.127212381982744
1204,11,332,0.134007637421331
1204,12,377,0.140540270704249
1204,13,422,0.147863065217976
1204,14,466,0.154017431916525
1204,15,507,0.156609034894833
1205,1,7,0.0254101852965403
1205,2,19,0.0414538907438076
1205,3,37,0.0570544084666855
1205,4,61,0.0724529007623472
1205,5,90,0.0858776501947512
1205,6,123,0.10343343582056
1205,7,160,0.107609102272426
1205,8,200,0.112671990573637
1205,9,243,0.118322763073029
1205,10,288,0.127212381982744
1205,11,335,0.134007637421331
1205,12,383,0.139852250247026
1205,13,429,0.147863065217976
1205,14,472,0.154017431916525
1205,15,513,0.156609034894833
1206,1,7,0.0235744637171271
1206,2,19,0.0435597583475241
1206,3,37,0.0562399059178663
1206,4,61,0.0713800337619664
1206,5,91,0.0868315666850755
1206,6,125,0.0960742452236585
1206,7,162,0.109247679785482
1206,8,202,0.118322763073029
1206,9,245,0.127212381982744
1206,10,291,0.134592762369879
1206,11,339,0.141924577894859
1206,12,387,0.150050905087421
1206,13,435,0.156573865387131
1206,14,479,0.158950715232399
1206,15,517,0.163423712622892
1207,1,7,0.0286633760673292
1207,2,19,0.0440620161448515
1207,3,37,0.0575508629134302
1207,4,61,0.0724529007623472
1207,5,91,0.0858776501947512
1207,6,125,0.10343343582056
1207,7,162,0.107609102272426
1207,8,202,0.112671990573637
1207,9,245,0.118322763073029
1207,10,291,0.127212381982744
1207,11,339,0.134592762369879
1207,12,387,0.141924577894859
1207,13,435,0.150050905087421
1207,14,479,0.156573865387131
1207,15,517,0.158950715232399
1208,1,7,0.0252316928481259
1208,2,19,0.0419766889548677
1208,3,37,0.0560679398729517
1208,4,61,0.0741264258460714
1208,5,90,0.0881269152579978
1208,6,123,0.0987241624390926
1208,7,160,0.107609102272426
1208,8,200,0.107609102272426
1208,9,243,0.112671990573637
1208,10,288,0.118322763073029
1208,11,335,0.127212381982744
1208,12,383,0.134592762369879
1208,13,429,0.141924577894859
1208,14,472,0.150050905087421
1208,15,513,0.156573865387131
1209,1,7,0.0254277327252473
1209,2,19,0.0435661173879889
1209,3,37,0.0594394432986908
1209,4,60,0.0721410679158559
1209,5,88,0.0855536425026254
1209,6,121,0.0910039539592553
1209,7,158,0.0987241624390926
1209,8,198,0.107609102272426
1209,9,241,0.109043707271823
1209,10,286,0.117980283323037
1209,11,332,0.121891481739367
1209,12,377,0.127212381982744
1209,13,422,0.134592762369879
1209,14,466,0.141924577894859
1209,15,507,0.150050905087421
1210,1,7,0.0191786525743142
1210,2,19,0.0410520366394511
1210,3,36,0.0567658743998991
1210,4,58,0.0698477299365799
1210,5,85,0.0770227647219705
1210,6,117,0.0855536425026254
1210,7,154,0.0910039539592553
1210,8,194,0.100815009501565
1210,9,237,0.111486292604036
1210,10,281,0.119812202823858
1210,11,324,0.12382372593014
1210,12,367,0.124327370370334
1210,13,410,0.127212381982744
1210,14,453,0.134592762369879
1210,15,495,0.141924577894859
1211,1,7,0.0182403310639741
1211,2,18,0.0355817652717416
1211,3,34,0.0572838498506038
1211,4,55,0.0622804310861957
1211,5,81,0.0701364634576205
1211,6,112,0.0792876300829266
1211,7,148,0.0935879189766332
1211,8,188,0.103695778236647
1211,9,230,0.117786558330531
1211,10,272,0.12382372593014
1211,11,314,0.124327370370334
1211,12,356,0.126967551629063
1211,13,398,0.126967551629063
1211,14,440,0.127212381982744
1211,15,482,0.134592762369879
1212,1,7,0.0165834226283079
1212,2,18,0.0286824094690034
1212,3,34,0.0435578684551327
1212,4,55,0.056563366782782
1212,5,81,0.0674019793717516
1212,6,112,0.0832328878286534
1212,7,148,0.0967547897428279
1212,8,188,0.110243933045796
1212,9,230,0.117909392110245
1212,10,272,0.125565954835368
1212,11,314,0.127641814207461
1212,12,356,0.133806162447483
1212,13,398,0.139207237276364
1212,14,440,0.146974317727498
1212,15,482,0.15578822156317
1213,1,7,0.0190502105114219
1213,2,18,0.0320694586947851
1213,3,34,0.0452732848912405
1213,4,55,0.0596810173718089
1213,5,81,0.0772584705639672
1213,6,112,0.0920868851018096
1213,7,148,0.109460266610899
1213,8,188,0.117909392110245
1213,9,230,0.123324523871287
1213,10,272,0.125565954835368
1213,11,314,0.127641814207461
1213,12,356,0.133806162447483
1213,13,398,0.139207237276364
1213,14,440,0.146974317727498
1213,15,482,0.15578822156317
1214,1,7,0.0183707486214142
1214,2,19,0.0310713948031749
1214,3,36,0.0463340713907085
1214,4,58,0.0607366053124095
1214,5,85,0.0747163779068199
1214,6,117,0.0922101039407704
1214,7,154,0.102892153079456
1214,8,194,0.114168534355056
1214,9,237,0.119013909716764
1214,10,281,0.125565954835368
1214,11,324,0.126358279096929
1214,12,367,0.127641814207461
1214,13,410,0.133806162447483
1214,14,453,0.139207237276364
1214,15,495,0.146974317727498
1215,1,7,0.0169727306871221
1215,2,19,0.0333689960397967
1215,3,37,0.0526912261288049
1215,4,60,0.0681760866586859
1215,5,88,0.0792429647332595
1215,6,121,0.0926018472509523
1215,7,158,0.105931426788856
1215,8,198,0.115143177496385
1215,9,241,0.119427019389082
1215,10,286,0.126358279096929
1215,11,332,0.126967551629063
1215,12,377,0.126967551629063
1215,13,422,0.133584079483004
1215,14,466,0.138985030172072
1215,15,507,0.146974317727498
1216,1,7,0.0177689317195533
1216,2,19,0.0345508239823237
1216,3,37,0.0583957188139001
1216,4,61,0.0722869339418357
1216,5,90,0.0861649969517757
1216,6,123,0.0959370036935175
1216,7,160,0.107860806157615
1216,8,200,0.115143177496385
1216,9,243,0.120792868606988
1216,10,288,0.126967551629063
1216,11,335,0.126967551629063
1216,12,383,0.126967551629063
1216,13,429,0.130124148101732
1216,14,472,0.134978431215536
1216,15,513,0.146974317727498
1217,1,7,0.0183306683842341
1217,2,19,0.0365127175346652
1217,3,37,0.044987674628061
1217,4,61,0.0578931495710264
1217,5,91,0.0796405701486803
1217,6,125,0.0917053372056448
1217,7,162,0.104606440135376
1217,8,202,0.104606440135376
1217,9,245,0.112466107599242
1217,10,291,0.118256190703081
1217,11,339,0.122605019770851
1217,12,387,0.126967551629063
1217,13,435,0.126967551629063
1217,14,479,0.133806162447483
1217,15,517,0.139207237276364
